"","confirmed","deaths","recovered","latitude","longitude","date"
"29998",0.000171839921152195,5.79684883297439e-06,3.72464195130194e-05,5.1521,46.1996,2020-06-13
"29999",0.00017443850856008,5.86347927933042e-06,3.84457675474279e-05,5.1521,46.1996,2020-06-14
"30000",0.000176037639272625,5.86347927933042e-06,4.14441376334491e-05,5.1521,46.1996,2020-06-15
"30001",0.000177103726414321,5.86347927933042e-06,4.32431596850619e-05,5.1521,46.1996,2020-06-16
"30002",0.00017963568337585,5.86347927933042e-06,4.56418557538789e-05,5.1521,46.1996,2020-06-17
"30003",0.000181168183642039,5.86347927933042e-06,4.82404431617639e-05,5.1521,46.1996,2020-06-18
"30004",0.000181168183642039,5.86347927933042e-06,4.82404431617639e-05,5.1521,46.1996,2020-06-19
"30005",0.000183566879710856,5.86347927933042e-06,5.00394652133767e-05,5.1521,46.1996,2020-06-20
"30006",0.000185166010423401,5.99674017204248e-06,5.21050090504135e-05,5.1521,46.1996,2020-06-21
"30007",0.000187364815153149,5.99674017204248e-06,5.45037051192305e-05,5.1521,46.1996,2020-06-22
"30008",0.000187364815153149,5.99674017204248e-06,5.45037051192305e-05,5.1521,46.1996,2020-06-23
"30009",0.000188897315419338,5.99674017204248e-06,5.52366400291468e-05,5.1521,46.1996,2020-06-24
"30010",0.000191762424612647,5.99674017204248e-06,5.78352274370319e-05,5.1521,46.1996,2020-06-25
"30011",0.000191762424612647,5.99674017204248e-06,5.78352274370319e-05,5.1521,46.1996,2020-06-26
"30012",0.000191762424612647,5.99674017204248e-06,5.78352274370319e-05,5.1521,46.1996,2020-06-27
"30013",0.000192828511754344,5.99674017204248e-06,5.91012059177964e-05,5.1521,46.1996,2020-06-28
"30014",0.000193494816217904,5.99674017204248e-06,6.06337061839851e-05,5.1521,46.1996,2020-06-29
"30015",0.000194827425145025,5.99674017204248e-06,6.06337061839851e-05,5.1521,46.1996,2020-06-30
"30016",0.000194827425145025,5.99674017204248e-06,6.20995760038177e-05,5.1521,46.1996,2020-07-01
"30017",0.000196160034072145,5.99674017204248e-06,6.33655544845822e-05,5.1521,46.1996,2020-07-02
"30018",0.000196160034072145,5.99674017204248e-06,6.33655544845822e-05,5.1521,46.1996,2020-07-03
"30019",0.000197292751660198,6.13000106475453e-06,6.48314243044148e-05,5.1521,46.1996,2020-07-04
"30020",0.000199691447729015,6.13000106475453e-06,6.75632726050119e-05,5.1521,46.1996,2020-07-05
"30021",0.000200291121746219,6.13000106475453e-06,7.00285991201849e-05,5.1521,46.1996,2020-07-06
"30022",0.000200890795763423,6.13000106475453e-06,7.30269692062062e-05,5.1521,46.1996,2020-07-07
"30023",0.000201756991566051,6.13000106475453e-06,7.64251219703636e-05,5.1521,46.1996,2020-07-08
"30024",0.000202423296029612,6.13000106475453e-06,8.05562096444373e-05,5.1521,46.1996,2020-07-09
"30025",0.000202423296029612,6.13000106475453e-06,8.05562096444373e-05,5.1521,46.1996,2020-07-10
"30026",0.00020328949183224,6.13000106475453e-06,8.42208841940188e-05,5.1521,46.1996,2020-07-11
"30027",0.000203822535403088,6.19663151111056e-06,8.42208841940188e-05,5.1521,46.1996,2020-07-12
