"","confirmed","deaths","recovered","latitude","longitude","date"
"100",9.95179134716465e-05,4.89948173821566e-06,2.82282067119214e-05,-38.4161,-63.6167,2020-04-30
"101",0.000101855280906392,5.0568045463235e-06,2.90372954393332e-05,-38.4161,-63.6167,2020-05-01
"102",0.000105204009250401,5.32650078879409e-06,2.96665866717645e-05,-38.4161,-63.6167,2020-05-02
"103",0.000107496427311401,5.52877297064703e-06,3.04307260254312e-05,-38.4161,-63.6167,2020-05-03
"104",0.000109833794746146,5.84341858686271e-06,3.24084984702155e-05,-38.4161,-63.6167,2020-05-04
"105",0.000112822928100195,5.93331733435291e-06,3.3082739076392e-05,-38.4161,-63.6167,2020-05-05
"106",0.000117048169232235,6.13558951620584e-06,3.42514227937645e-05,-38.4161,-63.6167,2020-05-06
"107",0.00012071154319246,6.33786169805878e-06,3.59819736829508e-05,-38.4161,-63.6167,2020-05-07
"108",0.000126105468041872,6.58508325365682e-06,3.72855055215586e-05,-38.4161,-63.6167,2020-05-08
"109",0.000129813791375842,6.74240606176466e-06,3.88362589157645e-05,-38.4161,-63.6167,2020-05-09
"110",0.00013561226058896,6.85477949612741e-06,3.94880248350684e-05,-38.4161,-63.6167,2020-05-10
"111",0.000141096084185862,7.05705167798035e-06,4.12859997848723e-05,-38.4161,-63.6167,2020-05-11
"112",0.000147501369944538,7.16942511234309e-06,4.1847866956686e-05,-38.4161,-63.6167,2020-05-12
"113",0.000154603370996264,7.39417198106858e-06,5.09276404531958e-05,-38.4161,-63.6167,2020-05-13
"114",0.000160334416148764,7.93356446600976e-06,5.36021281910291e-05,-38.4161,-63.6167,2020-05-14
"115",0.000168088183119793,8.0009885266274e-06,5.61192931207546e-05,-38.4161,-63.6167,2020-05-15
"116",0.000175414931040244,8.15831133473525e-06,5.69508565350389e-05,-38.4161,-63.6167,2020-05-16
"117",0.000181325773687724,8.38305820346073e-06,5.77374705755781e-05,-38.4161,-63.6167,2020-05-17
"118",0.000188135603810107,8.58533038531367e-06,5.89960530404408e-05,-38.4161,-63.6167,2020-05-18
"119",0.000197979516660283,8.83255194091171e-06,6.45473006979604e-05,-38.4161,-63.6167,2020-05-19
"120",0.000208632518237871,9.0572988096372e-06,6.59182565971859e-05,-38.4161,-63.6167,2020-05-20
"121",0.000223196115331283,9.34946973898033e-06,6.81432505975682e-05,-38.4161,-63.6167,2020-05-21
"122",0.000239332940505773,9.73153941581367e-06,6.88174912037447e-05,-38.4161,-63.6167,2020-05-22
"123",0.000255155120064047,1.00012356582843e-05,7.93356446600976e-05,-38.4161,-63.6167,2020-05-23
"124",0.0002714043186729,1.01585584663921e-05,8.38755314083524e-05,-38.4161,-63.6167,2020-05-24
"125",0.000283810345826547,1.04956787694803e-05,8.9876272803323e-05,-38.4161,-63.6167,2020-05-25
"126",0.000297295157950077,1.08777484463137e-05,9.36520201979112e-05,-38.4161,-63.6167,2020-05-26
"127",0.000313139812195224,1.12373434362744e-05,9.77424132087151e-05,-38.4161,-63.6167,2020-05-27
"128",0.000330422846400214,1.14171409312548e-05,0.000103765629290558,-38.4161,-63.6167,2020-05-28
"129",0.000346537196887831,1.16868371737254e-05,0.000107608800745764,-38.4161,-63.6167,2020-05-29
"130",0.000364404572951508,1.18666346687058e-05,0.000107608800745764,-38.4161,-63.6167,2020-05-30
